word,FREQcount,CDcount,FREQlow,CDlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,length
reigns,22,21,22,21,0.43,1.3617,0.25,1.3424,6
roamed,24,21,24,21,0.47,1.3979,0.25,1.3424,6
shrill,24,21,19,19,0.47,1.3979,0.25,1.3424,6
skunks,25,21,21,18,0.49,1.415,0.25,1.3424,6
spares,21,21,21,21,0.41,1.3424,0.25,1.3424,6
stewed,22,21,18,18,0.43,1.3617,0.25,1.3424,6
stills,27,21,24,18,0.53,1.4472,0.25,1.3424,6
summed,21,21,20,20,0.41,1.3424,0.25,1.3424,6
swivel,36,21,17,14,0.71,1.5682,0.25,1.3424,6
tether,24,21,23,20,0.47,1.3979,0.25,1.3424,6
tomcat,34,21,20,17,0.67,1.5441,0.25,1.3424,6
unison,21,21,21,21,0.41,1.3424,0.25,1.3424,6
verily,29,21,17,9,0.57,1.4771,0.25,1.3424,6
vowels,28,21,26,21,0.55,1.4624,0.25,1.3424,6
wigged,23,21,23,21,0.45,1.3802,0.25,1.3424,6
yields,29,21,29,21,0.57,1.4771,0.25,1.3424,6
zebras,26,21,24,20,0.51,1.4314,0.25,1.3424,6
abject,20,20,17,17,0.39,1.3222,0.24,1.3222,6
argues,20,20,20,20,0.39,1.3222,0.24,1.3222,6
attest,22,20,22,20,0.43,1.3617,0.24,1.3222,6
banked,22,20,22,20,0.43,1.3617,0.24,1.3222,6
bauble,22,20,21,19,0.43,1.3617,0.24,1.3222,6
bicarb,27,20,22,17,0.53,1.4472,0.24,1.3222,6
bionic,30,20,20,15,0.59,1.4914,0.24,1.3222,6
bodega,67,20,35,14,1.31,1.8325,0.24,1.3222,6
castor,67,20,19,14,1.31,1.8325,0.24,1.3222,6
caving,31,20,29,20,0.61,1.5051,0.24,1.3222,6
chippy,25,20,22,18,0.49,1.415,0.24,1.3222,6
citrus,26,20,16,15,0.51,1.4314,0.24,1.3222,6
cobalt,30,20,18,11,0.59,1.4914,0.24,1.3222,6
coerce,21,20,21,20,0.41,1.3424,0.24,1.3222,6
cooker,34,20,23,18,0.67,1.5441,0.24,1.3222,6
cranes,44,20,33,12,0.86,1.6532,0.24,1.3222,6
crayon,21,20,21,20,0.41,1.3424,0.24,1.3222,6
curtsy,29,20,24,17,0.57,1.4771,0.24,1.3222,6
delude,22,20,21,19,0.43,1.3617,0.24,1.3222,6
dozing,20,20,19,19,0.39,1.3222,0.24,1.3222,6
dredge,24,20,23,19,0.47,1.3979,0.24,1.3222,6
duster,20,20,19,19,0.39,1.3222,0.24,1.3222,6
forger,31,20,31,20,0.61,1.5051,0.24,1.3222,6
froggy,30,20,15,15,0.59,1.4914,0.24,1.3222,6
glades,50,20,20,15,0.98,1.7076,0.24,1.3222,6
greets,22,20,19,18,0.43,1.3617,0.24,1.3222,6
gritty,23,20,23,20,0.45,1.3802,0.24,1.3222,6
hobbit,73,20,16,11,1.43,1.8692,0.24,1.3222,6
horned,27,20,25,18,0.53,1.4472,0.24,1.3222,6
infamy,22,20,22,20,0.43,1.3617,0.24,1.3222,6
kismet,23,20,18,17,0.45,1.3802,0.24,1.3222,6
lamest,22,20,22,20,0.43,1.3617,0.24,1.3222,6
looped,22,20,21,19,0.43,1.3617,0.24,1.3222,6
looted,20,20,20,20,0.39,1.3222,0.24,1.3222,6
median,20,20,18,18,0.39,1.3222,0.24,1.3222,6
merged,22,20,22,20,0.43,1.3617,0.24,1.3222,6
minion,47,20,21,15,0.92,1.6812,0.24,1.3222,6
neuter,40,20,19,18,0.78,1.6128,0.24,1.3222,6
nonfat,25,20,22,18,0.49,1.415,0.24,1.3222,6
nuance,21,20,19,19,0.41,1.3424,0.24,1.3222,6
orally,21,20,21,20,0.41,1.3424,0.24,1.3222,6
outbid,21,20,19,19,0.41,1.3424,0.24,1.3222,6
pagoda,56,20,27,10,1.1,1.7559,0.24,1.3222,6
pauper,25,20,21,20,0.49,1.415,0.24,1.3222,6
pornos,29,20,25,19,0.57,1.4771,0.24,1.3222,6
prelim,30,20,27,19,0.59,1.4914,0.24,1.3222,6
rewire,24,20,24,20,0.47,1.3979,0.24,1.3222,6
sauces,25,20,24,20,0.49,1.415,0.24,1.3222,6
siesta,25,20,18,17,0.49,1.415,0.24,1.3222,6
sighed,26,20,24,19,0.51,1.4314,0.24,1.3222,6
skated,24,20,23,19,0.47,1.3979,0.24,1.3222,6
sliver,23,20,23,20,0.45,1.3802,0.24,1.3222,6
sprays,20,20,19,19,0.39,1.3222,0.24,1.3222,6
theres,56,20,24,13,1.1,1.7559,0.24,1.3222,6
thrice,26,20,18,15,0.51,1.4314,0.24,1.3222,6
thrift,22,20,20,18,0.43,1.3617,0.24,1.3222,6
tussle,24,20,21,19,0.47,1.3979,0.24,1.3222,6
untidy,21,20,19,19,0.41,1.3424,0.24,1.3222,6
waning,23,20,23,20,0.45,1.3802,0.24,1.3222,6
welder,25,20,25,20,0.49,1.415,0.24,1.3222,6
whimsy,24,20,22,19,0.47,1.3979,0.24,1.3222,6
wicker,48,20,15,11,0.94,1.6902,0.24,1.3222,6
ablaze,21,19,20,18,0.41,1.3424,0.23,1.301,6
acquit,24,19,23,19,0.47,1.3979,0.23,1.301,6
alters,20,19,20,19,0.39,1.3222,0.23,1.301,6
aortic,24,19,22,18,0.47,1.3979,0.23,1.301,6
autism,36,19,26,15,0.71,1.5682,0.23,1.301,6
baggie,21,19,16,14,0.41,1.3424,0.23,1.301,6
ballsy,20,19,18,18,0.39,1.3222,0.23,1.301,6
behest,19,19,19,19,0.37,1.301,0.23,1.301,6
botany,20,19,17,16,0.39,1.3222,0.23,1.301,6
canoes,33,19,32,19,0.65,1.5315,0.23,1.301,6
catnip,21,19,17,16,0.41,1.3424,0.23,1.301,6
cherub,31,19,26,17,0.61,1.5051,0.23,1.301,6
coated,19,19,19,19,0.37,1.301,0.23,1.301,6
cooing,24,19,18,15,0.47,1.3979,0.23,1.301,6
cringe,23,19,23,19,0.45,1.3802,0.23,1.301,6
darken,20,19,20,19,0.39,1.3222,0.23,1.301,6
depose,21,19,18,17,0.41,1.3424,0.23,1.301,6
disown,21,19,21,19,0.41,1.3424,0.23,1.301,6
draped,19,19,19,19,0.37,1.301,0.23,1.301,6
droopy,26,19,21,17,0.51,1.4314,0.23,1.301,6
exhume,24,19,22,19,0.47,1.3979,0.23,1.301,6
fillet,25,19,20,16,0.49,1.415,0.23,1.301,6
flecks,20,19,20,19,0.39,1.3222,0.23,1.301,6
fodder,19,19,18,18,0.37,1.301,0.23,1.301,6
fonder,20,19,20,19,0.39,1.3222,0.23,1.301,6
gambit,19,19,18,18,0.37,1.301,0.23,1.301,6
gayest,19,19,19,19,0.37,1.301,0.23,1.301,6
glider,35,19,34,19,0.69,1.5563,0.23,1.301,6
goblin,48,19,28,15,0.94,1.6902,0.23,1.301,6
harden,28,19,18,15,0.55,1.4624,0.23,1.301,6
hatter,23,19,15,15,0.45,1.3802,0.23,1.301,6
hetero,20,19,17,17,0.39,1.3222,0.23,1.301,6
hoopla,36,19,24,17,0.71,1.5682,0.23,1.301,6
iguana,40,19,27,17,0.78,1.6128,0.23,1.301,6
incite,21,19,19,18,0.41,1.3424,0.23,1.301,6
jerkin,19,19,17,17,0.37,1.301,0.23,1.301,6
keenly,19,19,19,19,0.37,1.301,0.23,1.301,6
malady,22,19,22,19,0.43,1.3617,0.23,1.301,6
mensch,23,19,23,19,0.45,1.3802,0.23,1.301,6
mosaic,23,19,23,19,0.45,1.3802,0.23,1.301,6
mounds,20,19,15,14,0.39,1.3222,0.23,1.301,6
mythic,19,19,19,19,0.37,1.301,0.23,1.301,6
nimrod,24,19,16,14,0.47,1.3979,0.23,1.301,6
opiate,20,19,16,15,0.39,1.3222,0.23,1.301,6
patted,23,19,21,18,0.45,1.3802,0.23,1.301,6
payout,21,19,21,19,0.41,1.3424,0.23,1.301,6
penile,27,19,21,14,0.53,1.4472,0.23,1.301,6
phaser,35,19,31,17,0.69,1.5563,0.23,1.301,6
photon,27,19,20,18,0.53,1.4472,0.23,1.301,6
plucky,20,19,16,16,0.39,1.3222,0.23,1.301,6
prenup,52,19,52,19,1.02,1.7243,0.23,1.301,6
pulley,22,19,21,18,0.43,1.3617,0.23,1.301,6
rarity,20,19,20,19,0.39,1.3222,0.23,1.301,6
rashes,26,19,22,18,0.51,1.4314,0.23,1.301,6
rehash,21,19,21,19,0.41,1.3424,0.23,1.301,6
renown,20,19,16,15,0.39,1.3222,0.23,1.301,6
reread,23,19,22,19,0.45,1.3802,0.23,1.301,6
roadie,20,19,20,19,0.39,1.3222,0.23,1.301,6
sickos,20,19,17,17,0.39,1.3222,0.23,1.301,6
silken,21,19,21,19,0.41,1.3424,0.23,1.301,6
strewn,19,19,19,19,0.37,1.301,0.23,1.301,6
swarms,22,19,18,15,0.43,1.3617,0.23,1.301,6
tinted,23,19,20,16,0.45,1.3802,0.23,1.301,6
toting,21,19,21,19,0.41,1.3424,0.23,1.301,6
tumour,35,19,35,19,0.69,1.5563,0.23,1.301,6
turret,45,19,42,16,0.88,1.6628,0.23,1.301,6
urchin,22,19,22,19,0.43,1.3617,0.23,1.301,6
vipers,41,19,19,14,0.8,1.6232,0.23,1.301,6
warmly,24,19,24,19,0.47,1.3979,0.23,1.301,6
weakly,20,19,16,15,0.39,1.3222,0.23,1.301,6
wearer,27,19,27,19,0.53,1.4472,0.23,1.301,6
wipers,22,19,22,19,0.43,1.3617,0.23,1.301,6
worsen,20,19,19,19,0.39,1.3222,0.23,1.301,6
zeroed,20,19,18,17,0.39,1.3222,0.23,1.301,6
advent,24,18,16,16,0.47,1.3979,0.21,1.2788,6
alight,21,18,20,17,0.41,1.3424,0.21,1.2788,6
awning,24,18,24,18,0.47,1.3979,0.21,1.2788,6
boozer,18,18,18,18,0.35,1.2788,0.21,1.2788,6
bylaws,22,18,20,16,0.43,1.3617,0.21,1.2788,6
byline,20,18,19,18,0.39,1.3222,0.21,1.2788,6
cervix,21,18,17,15,0.41,1.3424,0.21,1.2788,6
clench,20,18,15,15,0.39,1.3222,0.21,1.2788,6
cloths,22,18,19,16,0.43,1.3617,0.21,1.2788,6
croaks,18,18,16,16,0.35,1.2788,0.21,1.2788,6
decoys,22,18,18,16,0.43,1.3617,0.21,1.2788,6
demean,18,18,18,18,0.35,1.2788,0.21,1.2788,6
demure,20,18,19,18,0.39,1.3222,0.21,1.2788,6
dilute,19,18,16,16,0.37,1.301,0.21,1.2788,6
dunked,22,18,21,18,0.43,1.3617,0.21,1.2788,6
earthy,21,18,19,16,0.41,1.3424,0.21,1.2788,6
equate,20,18,20,18,0.39,1.3222,0.21,1.2788,6
facets,18,18,18,18,0.35,1.2788,0.21,1.2788,6
flirty,26,18,23,15,0.51,1.4314,0.21,1.2788,6
gauche,20,18,19,17,0.39,1.3222,0.21,1.2788,6
giveth,19,18,18,17,0.37,1.301,0.21,1.2788,6
glassy,18,18,15,15,0.35,1.2788,0.21,1.2788,6
graced,18,18,18,18,0.35,1.2788,0.21,1.2788,6
grinds,18,18,17,17,0.35,1.2788,0.21,1.2788,6
halted,18,18,17,17,0.35,1.2788,0.21,1.2788,6
hankie,21,18,18,16,0.41,1.3424,0.21,1.2788,6
hikers,21,18,19,16,0.41,1.3424,0.21,1.2788,6
hooter,28,18,23,14,0.55,1.4624,0.21,1.2788,6
humbug,49,18,26,16,0.96,1.699,0.21,1.2788,6
lances,29,18,28,17,0.57,1.4771,0.21,1.2788,6
levers,19,18,19,18,0.37,1.301,0.21,1.2788,6
levity,19,18,17,16,0.37,1.301,0.21,1.2788,6
loafer,20,18,19,17,0.39,1.3222,0.21,1.2788,6
medial,21,18,20,18,0.41,1.3424,0.21,1.2788,6
missis,22,18,18,16,0.43,1.3617,0.21,1.2788,6
mopped,19,18,19,18,0.37,1.301,0.21,1.2788,6
neater,19,18,18,17,0.37,1.301,0.21,1.2788,6
negate,18,18,18,18,0.35,1.2788,0.21,1.2788,6
ninjas,39,18,29,16,0.76,1.6021,0.21,1.2788,6
nozzle,19,18,15,15,0.37,1.301,0.21,1.2788,6
nympho,25,18,20,16,0.49,1.415,0.21,1.2788,6
oodles,23,18,18,14,0.45,1.3802,0.21,1.2788,6
outdid,19,18,19,18,0.37,1.301,0.21,1.2788,6
panics,19,18,19,18,0.37,1.301,0.21,1.2788,6
panzer,41,18,23,12,0.8,1.6232,0.21,1.2788,6
pariah,20,18,17,16,0.39,1.3222,0.21,1.2788,6
peruse,18,18,17,17,0.35,1.2788,0.21,1.2788,6
picker,31,18,24,15,0.61,1.5051,0.21,1.2788,6
purser,46,18,41,15,0.9,1.6721,0.21,1.2788,6
quotas,19,18,18,17,0.37,1.301,0.21,1.2788,6
raring,20,18,18,16,0.39,1.3222,0.21,1.2788,6
reared,21,18,21,18,0.41,1.3424,0.21,1.2788,6
refine,22,18,21,18,0.43,1.3617,0.21,1.2788,6
rivets,20,18,20,18,0.39,1.3222,0.21,1.2788,6
royals,22,18,17,13,0.43,1.3617,0.21,1.2788,6
savant,24,18,24,18,0.47,1.3979,0.21,1.2788,6
scalps,31,18,24,15,0.61,1.5051,0.21,1.2788,6
schlep,25,18,21,17,0.49,1.415,0.21,1.2788,6
sculpt,19,18,19,18,0.37,1.301,0.21,1.2788,6
slated,19,18,18,17,0.37,1.301,0.21,1.2788,6
slings,22,18,19,15,0.43,1.3617,0.21,1.2788,6
splice,20,18,17,16,0.39,1.3222,0.21,1.2788,6
stubby,25,18,17,14,0.49,1.415,0.21,1.2788,6
stupor,19,18,18,17,0.37,1.301,0.21,1.2788,6
talons,28,18,17,15,0.55,1.4624,0.21,1.2788,6
tinsel,24,18,20,15,0.47,1.3979,0.21,1.2788,6
totals,18,18,18,18,0.35,1.2788,0.21,1.2788,6
truant,18,18,15,15,0.35,1.2788,0.21,1.2788,6
unwell,24,18,23,18,0.47,1.3979,0.21,1.2788,6
upheld,19,18,18,17,0.37,1.301,0.21,1.2788,6
uproot,18,18,17,17,0.35,1.2788,0.21,1.2788,6
upshot,20,18,18,16,0.39,1.3222,0.21,1.2788,6
vapors,18,18,18,18,0.35,1.2788,0.21,1.2788,6
voiced,18,18,18,18,0.35,1.2788,0.21,1.2788,6
airmen,34,17,31,16,0.67,1.5441,0.2,1.2553,6
baited,17,17,17,17,0.33,1.2553,0.2,1.2553,6
bedded,18,17,18,17,0.35,1.2788,0.2,1.2553,6
blower,17,17,15,15,0.33,1.2553,0.2,1.2553,6
broach,23,17,22,16,0.45,1.3802,0.2,1.2553,6
bugler,58,17,17,8,1.14,1.7709,0.2,1.2553,6
cabled,19,17,19,17,0.37,1.301,0.2,1.2553,6
chalet,26,17,22,14,0.51,1.4314,0.2,1.2553,6
choirs,19,17,16,15,0.37,1.301,0.2,1.2553,6
dimple,19,17,18,16,0.37,1.301,0.2,1.2553,6
dinars,34,17,34,17,0.67,1.5441,0.2,1.2553,6
earner,18,17,18,17,0.35,1.2788,0.2,1.2553,6
faxing,19,17,19,17,0.37,1.301,0.2,1.2553,6
fibres,36,17,33,17,0.71,1.5682,0.2,1.2553,6
flayed,18,17,16,15,0.35,1.2788,0.2,1.2553,6
fogged,20,17,19,16,0.39,1.3222,0.2,1.2553,6
frowns,18,17,18,17,0.35,1.2788,0.2,1.2553,6
geared,17,17,17,17,0.33,1.2553,0.2,1.2553,6
goings,18,17,18,17,0.35,1.2788,0.2,1.2553,6
gonads,24,17,23,17,0.47,1.3979,0.2,1.2553,6
gratin,17,17,16,16,0.33,1.2553,0.2,1.2553,6
gusher,20,17,20,17,0.39,1.3222,0.2,1.2553,6
hiatus,20,17,20,17,0.39,1.3222,0.2,1.2553,6
hocked,18,17,17,16,0.35,1.2788,0.2,1.2553,6
humped,19,17,19,17,0.37,1.301,0.2,1.2553,6
justly,17,17,16,16,0.33,1.2553,0.2,1.2553,6
kimchi,25,17,19,13,0.49,1.415,0.2,1.2553,6
labors,18,17,18,17,0.35,1.2788,0.2,1.2553,6
lapdog,21,17,20,17,0.41,1.3424,0.2,1.2553,6
loader,23,17,22,16,0.45,1.3802,0.2,1.2553,6
lodges,20,17,17,14,0.39,1.3222,0.2,1.2553,6
mantis,23,17,23,17,0.45,1.3802,0.2,1.2553,6
mobbed,20,17,18,16,0.39,1.3222,0.2,1.2553,6
mullet,29,17,17,15,0.57,1.4771,0.2,1.2553,6
mutter,22,17,15,14,0.43,1.3617,0.2,1.2553,6
ocular,21,17,17,14,0.41,1.3424,0.2,1.2553,6
orbing,28,17,27,16,0.55,1.4624,0.2,1.2553,6
outage,21,17,21,17,0.41,1.3424,0.2,1.2553,6
panned,17,17,17,17,0.33,1.2553,0.2,1.2553,6
parley,21,17,20,16,0.41,1.3424,0.2,1.2553,6
paving,22,17,21,16,0.43,1.3617,0.2,1.2553,6
peeper,47,17,37,14,0.92,1.6812,0.2,1.2553,6
peeved,23,17,23,17,0.45,1.3802,0.2,1.2553,6
pumper,17,17,17,17,0.33,1.2553,0.2,1.2553,6
quacks,19,17,18,16,0.37,1.301,0.2,1.2553,6
rogues,17,17,15,15,0.33,1.2553,0.2,1.2553,6
roping,19,17,18,16,0.37,1.301,0.2,1.2553,6
salons,22,17,20,16,0.43,1.3617,0.2,1.2553,6
sander,27,17,15,8,0.53,1.4472,0.2,1.2553,6
savour,20,17,17,14,0.39,1.3222,0.2,1.2553,6
scaled,17,17,17,17,0.33,1.2553,0.2,1.2553,6
scorer,21,17,21,17,0.41,1.3424,0.2,1.2553,6
septum,18,17,18,17,0.35,1.2788,0.2,1.2553,6
shrank,19,17,18,16,0.37,1.301,0.2,1.2553,6
sicken,19,17,19,17,0.37,1.301,0.2,1.2553,6
sickle,28,17,27,17,0.55,1.4624,0.2,1.2553,6
simian,26,17,25,16,0.51,1.4314,0.2,1.2553,6
solids,20,17,20,17,0.39,1.3222,0.2,1.2553,6
spores,23,17,22,16,0.45,1.3802,0.2,1.2553,6
surges,19,17,19,17,0.37,1.301,0.2,1.2553,6
syntax,18,17,17,16,0.35,1.2788,0.2,1.2553,6
tandem,18,17,17,16,0.35,1.2788,0.2,1.2553,6
tassel,27,17,16,14,0.53,1.4472,0.2,1.2553,6
tidbit,17,17,17,17,0.33,1.2553,0.2,1.2553,6
tutors,19,17,18,16,0.37,1.301,0.2,1.2553,6
webbed,17,17,17,17,0.33,1.2553,0.2,1.2553,6
abound,18,16,18,16,0.35,1.2788,0.19,1.2304,6
abuser,16,16,16,16,0.31,1.2304,0.19,1.2304,6
aprons,18,16,17,16,0.35,1.2788,0.19,1.2304,6
awakes,17,16,16,15,0.33,1.2553,0.19,1.2304,6
bagman,29,16,28,16,0.57,1.4771,0.19,1.2304,6
baller,19,16,19,16,0.37,1.301,0.19,1.2304,6
beefed,16,16,16,16,0.31,1.2304,0.19,1.2304,6
begets,20,16,20,16,0.39,1.3222,0.19,1.2304,6
beheld,24,16,24,16,0.47,1.3979,0.19,1.2304,6
bluffs,23,16,18,14,0.45,1.3802,0.19,1.2304,6
boughs,18,16,18,16,0.35,1.2788,0.19,1.2304,6
burped,16,16,16,16,0.31,1.2304,0.19,1.2304,6
civics,20,16,16,13,0.39,1.3222,0.19,1.2304,6
cleats,21,16,21,16,0.41,1.3424,0.19,1.2304,6
coasts,18,16,18,16,0.35,1.2788,0.19,1.2304,6
coddle,18,16,18,16,0.35,1.2788,0.19,1.2304,6
comely,19,16,16,15,0.37,1.301,0.19,1.2304,6
copter,21,16,21,16,0.41,1.3424,0.19,1.2304,6
dampen,16,16,16,16,0.31,1.2304,0.19,1.2304,6
deluge,20,16,19,15,0.39,1.3222,0.19,1.2304,6
duplex,24,16,22,15,0.47,1.3979,0.19,1.2304,6
dwells,17,16,16,15,0.33,1.2553,0.19,1.2304,6
erases,17,16,17,16,0.33,1.2553,0.19,1.2304,6
falter,16,16,16,16,0.31,1.2304,0.19,1.2304,6
fanned,17,16,17,16,0.33,1.2553,0.19,1.2304,6
flared,16,16,16,16,0.31,1.2304,0.19,1.2304,6
flocks,18,16,15,13,0.35,1.2788,0.19,1.2304,6
flutes,21,16,21,16,0.41,1.3424,0.19,1.2304,6
flyboy,23,16,18,14,0.45,1.3802,0.19,1.2304,6
frilly,16,16,16,16,0.31,1.2304,0.19,1.2304,6
gators,25,16,22,14,0.49,1.415,0.19,1.2304,6
gnomes,20,16,19,15,0.39,1.3222,0.19,1.2304,6
grooms,20,16,20,16,0.39,1.3222,0.19,1.2304,6
groped,20,16,20,16,0.39,1.3222,0.19,1.2304,6
grouse,23,16,20,14,0.45,1.3802,0.19,1.2304,6
honing,17,16,16,15,0.33,1.2553,0.19,1.2304,6
hotbed,16,16,16,16,0.31,1.2304,0.19,1.2304,6
hummus,19,16,16,15,0.37,1.301,0.19,1.2304,6
idling,20,16,18,15,0.39,1.3222,0.19,1.2304,6
khakis,19,16,18,15,0.37,1.301,0.19,1.2304,6
leaded,23,16,18,13,0.45,1.3802,0.19,1.2304,6
mettle,17,16,17,16,0.33,1.2553,0.19,1.2304,6
morose,18,16,15,14,0.35,1.2788,0.19,1.2304,6
neighs,33,16,29,14,0.65,1.5315,0.19,1.2304,6
oeuvre,17,16,16,15,0.33,1.2553,0.19,1.2304,6
offing,16,16,15,15,0.31,1.2304,0.19,1.2304,6
outset,16,16,15,15,0.31,1.2304,0.19,1.2304,6
pacify,20,16,19,15,0.39,1.3222,0.19,1.2304,6
peyote,39,16,31,14,0.76,1.6021,0.19,1.2304,6
pinata,21,16,19,15,0.41,1.3424,0.19,1.2304,6
plexus,17,16,15,14,0.33,1.2553,0.19,1.2304,6
prides,21,16,20,15,0.41,1.3424,0.19,1.2304,6
realms,32,16,32,16,0.63,1.5185,0.19,1.2304,6
scopes,25,16,23,14,0.49,1.415,0.19,1.2304,6
seance,23,16,22,16,0.45,1.3802,0.19,1.2304,6
smidge,17,16,17,16,0.33,1.2553,0.19,1.2304,6
smooch,24,16,17,14,0.47,1.3979,0.19,1.2304,6
somber,16,16,15,15,0.31,1.2304,0.19,1.2304,6
spines,16,16,16,16,0.31,1.2304,0.19,1.2304,6
stilts,20,16,17,16,0.39,1.3222,0.19,1.2304,6
taketh,18,16,18,16,0.35,1.2788,0.19,1.2304,6
tasked,17,16,17,16,0.33,1.2553,0.19,1.2304,6
thorax,20,16,18,14,0.39,1.3222,0.19,1.2304,6
thorny,36,16,15,12,0.71,1.5682,0.19,1.2304,6
thwart,17,16,16,15,0.33,1.2553,0.19,1.2304,6
tiller,20,16,20,16,0.39,1.3222,0.19,1.2304,6
toddle,17,16,16,15,0.33,1.2553,0.19,1.2304,6
toffee,22,16,20,14,0.43,1.3617,0.19,1.2304,6
winded,18,16,17,15,0.35,1.2788,0.19,1.2304,6
woolen,29,16,24,15,0.57,1.4771,0.19,1.2304,6
aflame,17,15,16,15,0.33,1.2553,0.18,1.2041,6
averse,15,15,15,15,0.29,1.2041,0.18,1.2041,6
badder,20,15,17,14,0.39,1.3222,0.18,1.2041,6
barked,18,15,17,14,0.35,1.2788,0.18,1.2041,6
bicker,25,15,20,15,0.49,1.415,0.18,1.2041,6
biking,28,15,28,15,0.55,1.4624,0.18,1.2041,6
bisque,20,15,20,15,0.39,1.3222,0.18,1.2041,6
blunts,18,15,17,14,0.35,1.2788,0.18,1.2041,6
boasts,16,15,16,15,0.31,1.2304,0.18,1.2041,6
bridle,15,15,15,15,0.29,1.2041,0.18,1.2041,6
clawed,18,15,17,14,0.35,1.2788,0.18,1.2041,6
cutout,15,15,15,15,0.29,1.2041,0.18,1.2041,6
cyborg,30,15,28,13,0.59,1.4914,0.18,1.2041,6
doused,16,15,15,14,0.31,1.2304,0.18,1.2041,6
droves,15,15,15,15,0.29,1.2041,0.18,1.2041,6
ducats,41,15,41,15,0.8,1.6232,0.18,1.2041,6
embody,16,15,16,15,0.31,1.2304,0.18,1.2041,6
ensued,16,15,16,15,0.31,1.2304,0.18,1.2041,6
faints,17,15,17,15,0.33,1.2553,0.18,1.2041,6
fenced,16,15,15,14,0.31,1.2304,0.18,1.2041,6
firsts,23,15,21,14,0.45,1.3802,0.18,1.2041,6
frills,19,15,18,15,0.37,1.301,0.18,1.2041,6
girder,20,15,20,15,0.39,1.3222,0.18,1.2041,6
gnawed,18,15,16,14,0.35,1.2788,0.18,1.2041,6
goodly,19,15,17,15,0.37,1.301,0.18,1.2041,6
grille,18,15,16,13,0.35,1.2788,0.18,1.2041,6
grunge,18,15,16,14,0.35,1.2788,0.18,1.2041,6
homeys,19,15,19,15,0.37,1.301,0.18,1.2041,6
hotdog,20,15,18,13,0.39,1.3222,0.18,1.2041,6
hubbub,15,15,15,15,0.29,1.2041,0.18,1.2041,6
hugger,21,15,19,14,0.41,1.3424,0.18,1.2041,6
jabber,25,15,24,15,0.49,1.415,0.18,1.2041,6
kernel,35,15,35,15,0.69,1.5563,0.18,1.2041,6
kibosh,15,15,15,15,0.29,1.2041,0.18,1.2041,6
lashed,16,15,15,14,0.31,1.2304,0.18,1.2041,6
lilacs,23,15,20,15,0.45,1.3802,0.18,1.2041,6
liners,16,15,16,15,0.31,1.2304,0.18,1.2041,6
liveth,32,15,32,15,0.63,1.5185,0.18,1.2041,6
loofah,20,15,20,15,0.39,1.3222,0.18,1.2041,6
luster,16,15,16,15,0.31,1.2304,0.18,1.2041,6
mimics,16,15,16,15,0.31,1.2304,0.18,1.2041,6
mucous,20,15,16,12,0.39,1.3222,0.18,1.2041,6
nagged,16,15,16,15,0.31,1.2304,0.18,1.2041,6
newbie,19,15,15,13,0.37,1.301,0.18,1.2041,6
prefix,21,15,19,15,0.41,1.3424,0.18,1.2041,6
ribbed,18,15,16,14,0.35,1.2788,0.18,1.2041,6
roared,17,15,17,15,0.33,1.2553,0.18,1.2041,6
scents,16,15,16,15,0.31,1.2304,0.18,1.2041,6
schizo,16,15,16,15,0.31,1.2304,0.18,1.2041,6
sepsis,20,15,19,15,0.39,1.3222,0.18,1.2041,6
shanks,30,15,21,11,0.59,1.4914,0.18,1.2041,6
shanty,23,15,16,12,0.45,1.3802,0.18,1.2041,6
softie,16,15,15,14,0.31,1.2304,0.18,1.2041,6
squall,20,15,19,15,0.39,1.3222,0.18,1.2041,6
strobe,17,15,15,14,0.33,1.2553,0.18,1.2041,6
swirls,17,15,17,15,0.33,1.2553,0.18,1.2041,6
taxing,15,15,15,15,0.29,1.2041,0.18,1.2041,6
throng,16,15,15,14,0.31,1.2304,0.18,1.2041,6
vetted,15,15,15,15,0.29,1.2041,0.18,1.2041,6
voyeur,21,15,20,14,0.41,1.3424,0.18,1.2041,6
waddle,23,15,22,14,0.45,1.3802,0.18,1.2041,6
wheeze,29,15,18,13,0.57,1.4771,0.18,1.2041,6
wooded,17,15,17,15,0.33,1.2553,0.18,1.2041,6
affirm,17,14,15,12,0.33,1.2553,0.17,1.1761,6
airbag,20,14,20,14,0.39,1.3222,0.17,1.1761,6
ascent,16,14,16,14,0.31,1.2304,0.17,1.1761,6
blazed,17,14,17,14,0.33,1.2553,0.17,1.1761,6
bogeys,28,14,25,13,0.55,1.4624,0.17,1.1761,6
boomer,124,14,16,6,2.43,2.0969,0.17,1.1761,6
chaise,15,14,15,14,0.29,1.2041,0.17,1.1761,6
choker,15,14,15,14,0.29,1.2041,0.17,1.1761,6
craved,16,14,16,14,0.31,1.2304,0.17,1.1761,6
crepes,18,14,17,13,0.35,1.2788,0.17,1.1761,6
galoot,15,14,15,14,0.29,1.2041,0.17,1.1761,6
hemmed,15,14,15,14,0.29,1.2041,0.17,1.1761,6
herded,15,14,15,14,0.29,1.2041,0.17,1.1761,6
impale,17,14,16,13,0.33,1.2553,0.17,1.1761,6
lapels,22,14,21,13,0.43,1.3617,0.17,1.1761,6
leadin,19,14,19,14,0.37,1.301,0.17,1.1761,6
moneys,20,14,20,14,0.39,1.3222,0.17,1.1761,6
