"","cue","n_resp","resp","count"
"141442","repel",27,"leave",1
"151403","repel",27,"party",1
"161354","repel",27,"rebel",1
"171291","repel",27,"rocks",1
"181210","repel",27,"ropes",1
"211379","repel",27,"slime",1
"221138","repel",27,"smack",1
"23971","repel",27,"spite",1
"25589","repel",27,"spurn",1
"26489","repel",27,"stink",1
"111914","rusty",23,"metal",22
"23972","rusty",23,"brown",6
"151404","rusty",23,"spoon",3
"41548","rusty",23,"color",2
"101533","rusty",23,"flaky",2
"121664","rusty",23,"nails",2
"181211","rusty",23,"stiff",2
"221139","rusty",23,"water",2
"23973","rusty",23,"wheel",2
"19047","rusty",23,"blood",1
"31789","rusty",23,"clean",1
"51539","rusty",23,"corgi",1
"61539","rusty",23,"dirty",1
"71540","rusty",23,"drink",1
"81540","rusty",23,"fence",1
"91535","rusty",23,"flake",1
"131526","rusty",23,"noisy",1
"141443","rusty",23,"shiny",1
"161355","rusty",23,"stain",1
"171292","rusty",23,"steel",1
"191125","rusty",23,"sword",1
"201047","rusty",23,"tools",1
"211380","rusty",23,"truck",1
"81544","woozy",23,"drunk",45
"51543","woozy",23,"dizzy",42
"201048","woozy",23,"tired",16
"91539","woozy",23,"faint",6
"23977","woozy",23,"booze",5
"191126","woozy",23,"tipsy",4
"31793","woozy",23,"boozy",2
"71544","woozy",23,"drugs",2
"121668","woozy",23,"fuzzy",2
"181213","woozy",23,"swoon",2
"211381","woozy",23,"vomit",2
"19051","woozy",23,"bears",1
"41552","woozy",23,"dazed",1
"61543","woozy",23,"dopey",1
"101537","woozy",23,"feint",1
"111918","woozy",23,"foggy",1
"131530","woozy",23,"green",1
"141446","woozy",23,"loopy",1
"151406","woozy",23,"sleep",1
"161357","woozy",23,"slide",1
"171294","woozy",23,"sober",1
"221140","woozy",23,"water",1
"23978","woozy",23,"weird",1
"201049","godly",29,"pious",9
"25590","godly",29,"saint",4
"211382","godly",29,"power",3
"23979","godly",29,"clean",2
"51544","godly",29,"deity",2
"81545","godly",29,"faith",2
"141447","godly",29,"Jesus",2
"19052","godly",29,"Bible",1
"31794","godly",29,"cloud",1
"41553","godly",29,"cruel",1
"61544","godly",29,"dunno",1
"71545","godly",29,"eking",1
"91540","godly",29,"false",1
"101538","godly",29,"freak",1
"111919","godly",29,"goldy",1
"121669","godly",29,"grace",1
"131531","godly",29,"Hindu",1
"151407","godly",29,"large",1
"161358","godly",29,"light",1
"171295","godly",29,"lofty",1
"181214","godly",29,"moral",1
"191127","godly",29,"oh my",1
"221141","godly",29,"regal",1
"23980","godly",29,"right",1
"24683","godly",29,"robes",1
"26490","godly",29,"state",1
"27407","godly",29,"white",1
"28349","godly",29,"woman",1
"29288","godly",29,"world",1
"25591","swish",43,"skirt",11
"23981","swish",43,"broom",7
"91541","swish",43,"fancy",7
"37108","swish",43,"swirl",6
"405","swish",43,"water",6
"30192","swish",43,"sound",5
"33171","swish",43,"swash",4
"39102","swish",43,"twirl",4
"111920","swish",43,"flick",3
"34143","swish",43,"sweep",3
"38104","swish",43,"sword",3
"51545","swish",43,"clean",2
"61545","swish",43,"dance",2
"81546","swish",43,"dress",2
"161359","swish",43,"hoops",2
"201050","swish",43,"noise",2
"19053","swish",43,"blade",1
"31795","swish",43,"brush",1
"41554","swish",43,"cigar",1
"71546","swish",43,"drape",1
"101539","swish",43,"flash",1
"121670","swish",43,"froth",1
"131532","swish",43,"glide",1
"141448","swish",43,"grass",1
"151408","swish",43,"hasty",1
"171296","swish",43,"horse",1
"181215","swish",43,"hotel",1
"191128","swish",43,"mouth",1
"211383","swish",43,"quick",1
"221142","swish",43,"rinse",1
"23982","swish",43,"score",1
"24684","swish",43,"sharp",1
"26491","swish",43,"sleek",1
"27408","swish",43,"slick",1
"28350","swish",43,"slide",1
"29289","swish",43,"slosh",1
"31796","swish",43,"sport",1
"32198","swish",43,"style",1
"35124","swish",43,"sweet",1
"36112","swish",43,"swift",1
"41555","swish",43,"waves",1
"42101","swish",43,"wiper",1
"43100","swish",43,"wrist",1
"131535","jerky",27,"rough",6
"41558","jerky",27,"dried",4
"171298","jerky",27,"spasm",4
"71549","jerky",27,"jumpy",3
"141451","jerky",27,"salty",3
"23985","jerky",27,"chewy",2
"181217","jerky",27,"spice",2
"19056","jerky",27,"bison",1
"31799","jerky",27,"child",1
"51548","jerky",27,"idiot",1
"81549","jerky",27,"lurch",1
"91544","jerky",27,"nasty",1
"101542","jerky",27,"plane",1
"111922","jerky",27,"punch",1
"121673","jerky",27,"quick",1
"151411","jerky",27,"shaky",1
"161361","jerky",27,"shelf",1
"191130","jerky",27,"spicy",1
"201051","jerky",27,"swift",1
"211384","jerky",27,"tasty",1
"221143","jerky",27,"tired",1
"23986","jerky",27,"tough",1
"24685","jerky",27,"train",1
"25592","jerky",27,"video",1
"26492","jerky",27,"weird",1
"27409","jerky",27,"wonky",1
"28351","jerky",27,"yummy",1
"161362","promo",23,"offer",8
"151412","promo",23,"movie",4
"211385","promo",23,"video",4
"23987","promo",23,"cheap",3
"51549","promo",23,"event",3
"181218","promo",23,"sales",3
"71550","promo",23,"first",2
"141452","promo",23,"money",2
"19057","promo",23,"ahead",1
"31800","promo",23,"deals",1
"41559","promo",23,"email",1
"61548","promo",23,"films",1
"81550","promo",23,"flash",1
"91545","promo",23,"flyer",1
"101543","promo",23,"girls",1
"111923","promo",23,"given",1
"121674","promo",23,"glitz",1
"131536","promo",23,"media",1
"171299","promo",23,"price",1
"191131","promo",23,"small",1
"201052","promo",23,"teats",1
"221144","promo",23,"vodka",1
"23988","promo",23,"woman",1
"211386","bendy",27,"straw",32
"81552","bendy",27,"Gumby",13
"51551","bendy",27,"curvy",4
"171301","bendy",27,"ruler",3
"41561","bendy",27,"curve",2
"111925","bendy",27,"lithe",2
"201054","bendy",27,"stick",2
"24686","bendy",27,"Wendy",2
"26493","bendy",27,"woman",2
"19059","bendy",27,"agile",1
"23990","bendy",27,"break",1
"31802","bendy",27,"Buffy",1
"61550","bendy",27,"fluid",1
"71552","bendy",27,"glass",1
"91547","bendy",27,"joint",1
"101545","bendy",27,"limbo",1
"121676","bendy",27,"metal",1
"131538","bendy",27,"paper",1
"141454","bendy",27,"penis",1
"151414","bendy",27,"putty",1
"161364","bendy",27,"rigid",1
"181219","bendy",27,"slide",1
"191133","bendy",27,"spoon",1
"221145","bendy",27,"twist",1
"23991","bendy",27,"wendi",1
"25593","bendy",27,"windy",1
"27410","bendy",27,"wonky",1
"201055","goofy",24,"silly",55
"91548","goofy",24,"funny",24
"221146","goofy",24,"teeth",7
"191134","goofy",24,"Pluto",6
"24687","goofy",24,"weird",6
"141455","goofy",24,"laugh",3
"23992","goofy",24,"crazy",2
"121677","goofy",24,"happy",2
"211387","goofy",24,"smile",2
"19060","goofy",24,"comic",1
"31803","goofy",24,"doffs",1
"41562","goofy",24,"dopey",1
"51552","goofy",24,"dorky",1
"61551","goofy",24,"drunk",1
"71553","goofy",24,"dumbo",1
"81553","goofy",24,"funky",1
"101546","goofy",24,"geeky",1
"131539","goofy",24,"lanky",1
"151415","goofy",24,"loose",1
"161365","goofy",24,"Micky",1
"171302","goofy",24,"nutty",1
"181220","goofy",24,"phony",1
"23993","goofy",24,"wacky",1
"25594","goofy",24,"young",1
"101547","tarry",26,"delay",15
"41563","tarry",26,"black",6
"71554","tarry",26,"carry",3
"23994","tarry",26,"argue",2
"25595","tarry",26,"tardy",2
"19061","tarry",26,"amble",1
"31804","tarry",26,"beach",1
"51553","tarry",26,"block",1
"61552","tarry",26,"brown",1
"81554","tarry",26,"cloth",1
"91549","tarry",26,"count",1
"111926","tarry",26,"dirty",1
"121678","tarry",26,"forth",1
"131540","tarry",26,"fraud",1
"141456","tarry",26,"gluey",1
"151416","tarry",26,"Harry",1
"161366","tarry",26,"Larry",1
"171303","tarry",26,"money",1
"181221","tarry",26,"ocean",1
"191135","tarry",26,"Parry",1
"201056","tarry",26,"pause",1
"211388","tarry",26,"rhyme",1
"221147","tarry",26,"shiny",1
"23995","tarry",26,"slake",1
"24688","tarry",26,"sloth",1
"26494","tarry",26,"waste",1
"101549","zesty",24,"lemon",39
"191137","zesty",24,"spicy",25
"201057","zesty",24,"tangy",9
"211389","zesty",24,"tasty",9
"19063","zesty",24,"alive",4
"51555","zesty",24,"fresh",4
"181223","zesty",24,"spice",4
"24689","zesty",24,"zingy",4
"171305","zesty",24,"sharp",3
"221148","zesty",24,"vigor",3
"41565","zesty",24,"fizzy",2
"61554","zesty",24,"fruit",2
"91551","zesty",24,"juice",2
"121680","zesty",24,"pasta",2
"23997","zesty",24,"Buzzy",1
"31806","zesty",24,"drink",1
"71556","zesty",24,"gusto",1
"81556","zesty",24,"happy",1
"111928","zesty",24,"party",1
"131542","zesty",24,"pesto",1
"141458","zesty",24,"pizza",1
"151418","zesty",24,"sassy",1
"161368","zesty",24,"saucy",1
"23998","zesty",24,"yummy",1
"81558","chant",28,"monks",17
"101551","chant",28,"music",6
"24000","chant",28,"choir",4
"141460","chant",28,"psalm",3
"31808","chant",28,"crowd",2
"71558","chant",28,"magic",2
"121682","chant",28,"pagan",2
"131544","chant",28,"plain",2
"181224","chant",28,"spell",2
"26495","chant",28,"voice",2
"19065","chant",28,"cheer",1
"41567","chant",28,"dirge",1
"51557","chant",28,"grain",1
"61556","chant",28,"heard",1
"91553","chant",28,"moses",1
"111930","chant",28,"north",1
"151420","chant",28,"shout",1
"161370","chant",28,"smell",1
"171306","chant",28,"speak",1
"191138","chant",28,"tease",1
"201058","chant",28,"tempo",1
"211390","chant",28,"Tibet",1
"221149","chant",28,"tonal",1
"231000","chant",28,"tribe",1
"24690","chant",28,"verse",1
"25596","chant",28,"vocal",1
"27411","chant",28,"Wicca",1
"28352","chant",28,"words",1
"29290","bimbo",31,"woman",12
"24001","bimbo",31,"blond",8
"31809","bimbo",31,"boobs",6
"28353","bimbo",31,"whore",6
"101552","bimbo",31,"ditzy",4
"111931","bimbo",31,"dizzy",3
"41568","bimbo",31,"bread",2
"91554","bimbo",31,"clown",2
"151421","bimbo",31,"girls",2
"181225","bimbo",31,"idiot",2
"231001","bimbo",31,"silly",2
"24691","bimbo",31,"smart",2
"27412","bimbo",31,"vapid",2
"31810","bimbo",31,"young",2
"19066","bimbo",31,"bitch",1
"51558","bimbo",31,"busty",1
"61557","bimbo",31,"buxom",1
"71559","bimbo",31,"chick",1
"81559","bimbo",31,"clear",1
"121683","bimbo",31,"Dolly",1
"131545","bimbo",31,"drunk",1
"141461","bimbo",31,"dummy",1
"161371","bimbo",31,"goofy",1
"171307","bimbo",31,"harpy",1
"191139","bimbo",31,"limbo",1
"201059","bimbo",31,"loose",1
"211391","bimbo",31,"pants",1
"221150","bimbo",31,"shirt",1
"25597","bimbo",31,"tight",1
"26496","bimbo",31,"tramp",1
"30193","bimbo",31,"women",1
"141464","heard",20,"sound",35
"91557","heard",20,"noise",10
"81562","heard",20,"music",9
"191141","heard",20,"voice",7
"121686","heard",20,"rumor",4
"201060","heard",20,"words",3
"31813","heard",20,"aural",2
"161373","heard",20,"spoke",2
"171309","heard",20,"story",2
"19069","heard",20,"agree",1
"24004","heard",20,"aloud",1
"41570","heard",20,"aware",1
"51561","heard",20,"beard",1
"61560","heard",20,"blink",1
"71562","heard",20,"known",1
"101555","heard",20,"quiet",1
"111934","heard",20,"radio",1
"131548","heard",20,"sheep",1
"151423","heard",20,"speak",1
"181227","heard",20,"tweet",1
"171310","nerdy",22,"smart",24
"91559","nerdy",22,"geeky",20
"221151","nerdy",22,"white",4
"41572","nerdy",22,"dorky",3
"24006","nerdy",22,"books",2
"51563","nerdy",22,"dweeb",2
"211392","nerdy",22,"weird",2
"19071","nerdy",22,"anime",1
"31815","nerdy",22,"brain",1
"61562","nerdy",22,"focus",1
"71564","nerdy",22,"funny",1
"81564","nerdy",22,"games",1
"101557","nerdy",22,"great",1
"111936","nerdy",22,"green",1
"121688","nerdy",22,"inept",1
"131550","nerdy",22,"loser",1
"141466","nerdy",22,"Mensa",1
"151424","nerdy",22,"proud",1
"161374","nerdy",22,"quiet",1
"181228","nerdy",22,"speak",1
"191142","nerdy",22,"study",1
"201061","nerdy",22,"sweet",1
"151426","asset",26,"money",35
"141468","asset",26,"house",9
"25598","asset",26,"value",7
"26497","asset",26,"worth",5
"24692","asset",26,"thing",4
"201062","asset",26,"skill",3
"41574","asset",26,"bonus",2
"101559","asset",26,"goods",2
"211393","asset",26,"stock",2
"19073","asset",26,"agent",1
"24008","asset",26,"Anett",1
"31817","asset",26,"assay",1
"51565","asset",26,"boobs",1
"61564","asset",26,"debit",1
"71566","asset",26,"fixed",1
"81566","asset",26,"funds",1
"91561","asset",26,"goals",1
"111938","asset",26,"grand",1
"121690","asset",26,"great",1
"131552","asset",26,"handy",1
"161376","asset",26,"owned",1
"171312","asset",26,"price",1
"181230","asset",26,"prize",1
"191143","asset",26,"share",1
"221152","asset",26,"strip",1
"231002","asset",26,"stuff",1
"81567","voter",21,"fraud",9
"24009","voter",21,"booth",4
"19074","voter",21,"adult",2
"71567","voter",21,"elect",2
"131553","voter",21,"Obama",2
"171313","voter",21,"right",2
"31818","voter",21,"check",1
"41575","voter",21,"civic",1
"51566","voter",21,"cross",1
"61565","voter",21,"dodge",1
"91562","voter",21,"idiot",1
"101560","voter",21,"labor",1
"111939","voter",21,"legal",1
"121691","voter",21,"motor",1
"141469","voter",21,"paper",1
"151427","voter",21,"polls",1
"161377","voter",21,"queue",1
"181231","voter",21,"rules",1
"191144","voter",21,"swing",1
"201063","voter",21,"woman",1
"211394","voter",21,"women",1
"41577","nymph",27,"fairy",35
"221153","nymph",27,"water",19
"141471","nymph",27,"pixie",5
"201064","nymph",27,"sylph",4
"171314","nymph",27,"siren",3
"181232","nymph",27,"small",3
"24693","nymph",27,"wings",3
"25599","nymph",27,"woman",3
"31820","nymph",27,"dryad",2
"71569","nymph",27,"Greek",2
"151429","nymph",27,"river",2
"27413","nymph",27,"woods",2
"19076","nymph",27,"child",1
"24011","nymph",27,"dance",1
"51568","nymph",27,"first",1
"61567","nymph",27,"gnome",1
"81569","nymph",27,"green",1
"91564","nymph",27,"horny",1
"101562","nymph",27,"light",1
"111941","nymph",27,"lymph",1
"121693","nymph",27,"magic",1
"131555","nymph",27,"naiad",1
"161378","nymph",27,"satyr",1
"191145","nymph",27,"sybil",1
"211395","nymph",27,"vixen",1
"231003","nymph",27,"whore",1
"26498","nymph",27,"women",1
"211396","quirk",20,"weird",23
"51570","quirk",20,"funny",16
"71571","quirk",20,"habit",9
"131557","quirk",20,"silly",4
"91566","quirk",20,"kooky",3
"24013","quirk",20,"crazy",2
"61569","quirk",20,"goofy",2
"101564","quirk",20,"quark",2
"181234","quirk",20,"spark",2
"191146","quirk",20,"trait",2
"201065","quirk",20,"wacky",2
"19078","quirk",20,"charm",1
"31822","quirk",20,"dress",1
"41579","quirk",20,"facet",1
"81571","quirk",20,"kinky",1
"111943","quirk",20,"queer",1
"141473","quirk",20,"small",1
"151431","quirk",20,"smart",1
"161380","quirk",20,"smile",1
"171316","quirk",20,"smirk",1
"151432","foamy",29,"ocean",10
"231004","foamy",29,"soapy",6
"29291","foamy",29,"white",6
"41581","foamy",29,"cream",5
"61571","foamy",29,"froth",4
"101566","foamy",29,"latte",4
"111945","foamy",29,"light",4
"27414","foamy",29,"water",4
"161381","foamy",29,"party",3
"28354","foamy",29,"waves",3
"19080","foamy",29,"broth",2
"31824","foamy",29,"clean",2
"71573","foamy",29,"green",2
"211397","foamy",29,"shave",2
"24015","foamy",29,"brown",1
"51572","foamy",29,"drink",1
"81573","foamy",29,"hands",1
"91568","foamy",29,"horse",1
"121696","foamy",29,"loamy",1
"131559","foamy",29,"messy",1
"141474","foamy",29,"mouth",1
"171317","foamy",29,"puffy",1
"181235","foamy",29,"rabid",1
"191147","foamy",29,"river",1
"201066","foamy",29,"sauce",1
"221154","foamy",29,"slush",1
"24694","foamy",29,"spume",1
"25600","foamy",29,"sudsy",1
"26499","foamy",29,"Venus",1
"25601","musky",31,"smell",29
"221155","musky",31,"scent",13
"24695","musky",31,"skunk",4
"81576","musky",31,"dusty",3
"121699","musky",31,"heady",3
"24018","musky",31,"attic",2
"141477","musky",31,"humid",2
"27415","musky",31,"stink",2
"19083","musky",31,"aroma",1
"31827","musky",31,"balls",1
"41584","musky",31,"cabin",1
"51575","musky",31,"cigar",1
"61574","musky",31,"civet",1
"71576","musky",31,"dirty",1
"91571","musky",31,"fetid",1
"101569","musky",31,"foggy",1
"111948","musky",31,"green",1
"131562","musky",31,"heavy",1
"151435","musky",31,"lolly",1
"161384","musky",31,"manly",1
"171320","musky",31,"moist",1
"181237","musky",31,"moldy",1
"191148","musky",31,"music",1
"201067","musky",31,"musty",1
"211398","musky",31,"older",1
"231005","musky",31,"shirt",1
"26500","musky",31,"smoky",1
"28355","musky",31,"sweat",1
"29292","musky",31,"taste",1
"30194","musky",31,"thick",1
"31828","musky",31,"yucky",1
"32199","murky",32,"water",23
"171321","murky",32,"muddy",15
"61575","murky",32,"dirty",14
"31829","murky",32,"brown",10
"27416","murky",32,"swamp",8
"101570","murky",32,"foggy",4
"141478","murky",32,"gross",3
"191149","murky",32,"night",3
"161385","murky",32,"misty",2
"221156","murky",32,"shady",2
"24696","murky",32,"slimy",2
"19084","murky",32,"algae",1
"24019","murky",32,"black",1
"41585","murky",32,"dense",1
"51576","murky",32,"dingy",1
"71577","murky",32,"dodgy",1
"81577","murky",32,"dusty",1
"91572","murky",32,"eerie",1
"111949","murky",32,"funky",1
"121700","murky",32,"gloom",1
"131563","murky",32,"green",1
"151436","murky",32,"light",1
"181238","murky",32,"musty",1
"201068","murky",32,"ocean",1
"211399","murky",32,"river",1
"231006","murky",32,"silty",1
"25602","murky",32,"still",1
"26501","murky",32,"sulky",1
"28356","murky",32,"thick",1
"29293","murky",32,"truth",1
"30195","murky",32,"vague",1
"31830","murky",32,"walls",1
"51579","James",28,"Bible",21
"201069","James",28,"Joyce",15
"24697","James",28,"saint",6
"171323","James",28,"Jesse",5
"61578","James",28,"blunt",3
"141481","James",28,"Henry",3
"191151","James",28,"Jimmy",3
"211400","James",28,"peach",3
"71580","James",28,"brown",2
"221157","James",28,"Peter",2
"231007","James",28,"river",2
"28357","James",28,"woods",2
"19087","James",28,"1600s",1
"24022","James",28,"at 16",1
"31833","James",28,"Avery",1
"41588","James",28,"bible",1
"81580","James",28,"Chris",1
"91575","James",28,"curly",1
"101573","James",28,"first",1
"111952","James",28,"Floyd",1
"121703","James",28,"giant",1
"131566","James",28,"Harry",1
"151439","James",28,"Jacob",1
"161388","James",28,"Jamie",1
"181240","James",28,"Jesus",1
"25603","James",28,"sweet",1
"26502","James",28,"train",1
"27417","James",28,"uncle",1
"121704","shaky",25,"hands",13
"51580","shaky",25,"dodgy",2
"161389","shaky",25,"jerky",2
"191152","shaky",25,"pizza",2
"201070","shaky",25,"quake",2
"221158","shaky",25,"rough",2
"19088","shaky",25,"bench",1
"24023","shaky",25,"bones",1
"31834","shaky",25,"dance",1
"41589","shaky",25,"detox",1
"61579","shaky",25,"drink",1
"71581","shaky",25,"drunk",1
"81581","shaky",25,"dumbo",1
"91576","shaky",25,"fever",1
"101574","shaky",25,"frail",1
"111953","shaky",25,"grief",1
"131567","shaky",25,"heart",1
"141482","shaky",25,"house",1
"151440","shaky",25,"jelly",1
"171324","shaky",25,"laugh",1
"181241","shaky",25,"palsy",1
"211401","shaky",25,"rocky",1
"231008","shaky",25,"shark",1
"24698","shaky",25,"table",1
"25604","shaky",25,"there",1
"25605","meaty",33,"steak",14
"31835","meaty",33,"thick",14
"24024","meaty",33,"beefy",9
"29294","meaty",33,"tasty",8
"161390","meaty",33,"juicy",5
"24699","meaty",33,"solid",5
"141483","meaty",33,"heavy",4
"19089","meaty",33,"bacon",3
"71582","meaty",33,"chewy",3
"111954","meaty",33,"flesh",3
"221159","meaty",33,"plump",3
"81582","meaty",33,"dense",2
"121705","meaty",33,"gravy",2
"151441","meaty",33,"hefty",2
"31836","meaty",33,"blood",1
"41590","meaty",33,"bread",1
"51581","meaty",33,"brown",1
"61580","meaty",33,"carne",1
"91577","meaty",33,"fatty",1
"101575","meaty",33,"fishy",1
"131568","meaty",33,"gross",1
